Book_ID,Authors,Publication_Year,Title,title,language_code,average_rating,Ratings_Count,Total_Ratings,Text_Reviews,One_Star_Ratings,Two_Star_Ratings,Three_Star_Ratings,Four_Star_Ratings,Five_Star_Ratings
5440,Andrew Clements,2002.0,Things Not Seen,"Things Not Seen (Things, #1)",en-GB,3.88,21478,22288,1699,367,1333,5736,7987,6865
5444,Eoin Colfer,2004.0,The Supernaturalist,The Supernaturalist,en-US,3.85,23010,24352,1021,277,1595,6618,8871,6991
5452,Gordon Korman,2000.0,Schooled,Schooled,en-US,3.82,20411,21681,2441,588,1562,5602,7435,6494
5455,Gary Paulsen,1996.0,Brian's Winter,"Brian's Winter (Brian's Saga, #3)",en-US,3.98,16861,19542,1190,281,880,4518,7115,6748
5458,Louisa May Alcott,1886.0,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""","Jo's Boys (Little Women, #3)",eng,3.8,23877,26465,544,306,1683,8009,9340,7127
5463,Susan Cooper,1974.0,Greenwitch,"Greenwitch (The Dark Is Rising, #3)",eng,4.0,21364,23531,632,201,933,5676,8641,8080
5465,Elizabeth Chandler,1995.0,Unknown,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",eng,4.08,21813,24037,1660,639,1429,4430,6474,11065
5469,Clive Barker,2002.0,Abarat,"Abarat (Abarat, #1)",en-US,4.08,20460,22343,1184,385,1045,4059,7777,9077
5473,Claudia Gray,2011.0,Afterlife,"Afterlife (Evernight, #4)",en-US,3.8,23780,24924,1174,848,2320,6273,7039,8444
5474,Nick Hornby,2007.0,Slam,Slam,en-US,3.27,17393,20196,1993,728,3105,8452,5906,2005
5475,Robin LaFevers,2013.0,"Dark Triumph (His Fair Assassin, #2)","Dark Triumph (His Fair Assassin, #2)",eng,4.15,28133,30080,3006,377,945,4836,11653,12269
5476,Kwame Alexander,2014.0,The Crossover,The Crossover,eng,4.22,21249,22935,4063,701,755,2807,7316,11356
5489,Aimee Carter,2012.0,Goddess Interrupted,"Goddess Interrupted (Goddess Test, #2)",eng,4.02,26286,27356,2107,571,1647,5492,8643,11003
5497,Darren Shan,2002.0,"Hunters of the Dusk (Cirque Du Freak, #7)","Hunters of the Dusk (Cirque Du Freak, #7)",,4.17,19326,21033,433,120,752,3868,6946,9347
5500,Katherine Paterson,1980.0,Jacob Have I Loved,Jacob Have I Loved,eng,3.64,24920,26710,1641,1066,2636,7650,8766,6592
5504,D.J. MacHale,2004.0,Black Water,"Black Water (Pendragon, #5)",eng,4.16,19634,20300,388,181,636,3640,7120,8723
5526,Carl Hiaasen,2005.0,Flush,Flush,en-US,3.86,20076,21766,2067,306,1218,5764,8377,6101
5532,Marieke Nijkamp,2016.0,This Is Where It Ends,This Is Where It Ends,eng,3.63,23764,27137,4929,1281,3106,7170,8414,7166
5535,Rebecca Stead,2012.0,Liar & Spy,Liar & Spy,eng,3.81,18990,20582,2256,577,1306,5211,7835,5653
5539,Meg Cabot,2009.0,Being Nikki,"Being Nikki (Airhead, #2)",eng,3.87,25531,26565,1017,421,1854,6931,9011,8348
5541,Margaret Peterson Haddix,2001.0,"Among the Impostors (Shadow Children, #2)","Among the Impostors (Shadow Children, #2)",en-US,4.05,21629,23909,1194,164,764,5311,9075,8595
5542,Christopher Pike,2010.0,The Eternal Dawn,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",en-US,4.14,17343,17534,395,549,1052,2875,4005,9053
5544,Kristen Simmons,2012.0,Article 5,"Article 5 (Article 5, #1)",en-US,3.78,23732,24996,2552,1007,2127,6014,8111,7737
5552,Jordan Sonnenblick,2004.0,"Drums, Girls & Dangerous Pie","Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)",eng,4.25,18551,20877,2616,300,617,2866,6885,10209
5565,Darren Shan,2002.0,"Allies of the Night (Cirque Du Freak, Book 8)","Allies of the Night (Cirque du Freak, #8)",,4.19,18649,20295,404,128,686,3587,6605,9289
5567,L.M. Montgomery,1919.0,Rainbow Valley,"Rainbow Valley (Anne of Green Gables, #7)",eng,4.0,27353,29297,752,212,1369,6925,10355,10436
5574,Jennifer Donnelly,2010.0,Revolution,Revolution,eng,4.02,20607,24843,3765,592,1363,4626,8627,9635
5582,Garth Nix,2004.0,Drowned Wednesday,"Drowned Wednesday (The Keys to the Kingdom, #3)",en-US,3.85,21267,22243,385,217,1151,6456,8307,6112
5585,"James Patterson, Maxine Paetro",2012.0,Confessions of a murder suspect,"Confessions of a Murder Suspect (Confessions, #1)",eng,3.89,19223,22686,2335,538,1552,5304,7683,7609
5589,Jerry Spinelli,2003.0,Milkweed,Milkweed,eng,4.0,19461,20592,1966,329,1032,4327,7542,7362
5597,Amy Ewing,2014.0,The Jewel,"The Jewel (The Lone City, #1)",eng,3.86,21247,25469,3473,713,1827,5852,8886,8191
5632,Diana Wynne Jones,1990.0,Castle in the Air,"Castle in the Air (Howl's Moving Castle, #2)",,3.93,22964,26770,1599,175,1119,6799,11091,7586
5633,Jude Watson,2011.0,A King's Ransom,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",eng,4.14,18168,18469,355,332,739,3602,5110,8686
5636,Elizabeth Scott,2008.0,Living Dead Girl,Living Dead Girl,en-US,3.83,22014,24327,3593,819,1845,5781,7976,7906
5645,Holly Black,2015.0,The Darkest Part of the Forest,The Darkest Part of the Forest,eng,3.91,22992,25498,4304,491,1487,5577,10166,7777
5652,"Scott Westerfeld, Keith Thompson",2011.0,Goliath,"Goliath (Leviathan, #3)",eng,4.25,23911,25391,2303,167,559,3594,9438,11633
5660,Beth Revis,2013.0,Shades of Earth,"Shades of Earth (Across the Universe, #3)",eng,4.11,24612,26839,3442,445,1146,4734,9221,11293
5661,Ursula K. Le Guin,1990.0,Tehanu,"Tehanu (Earthsea Cycle, #4)",eng,3.89,19503,23207,966,375,1435,5643,8668,7086
5662,Amy Tintera,2013.0,Reboot,"Reboot (Reboot, #1)",eng,3.92,23300,25819,3128,502,1494,5622,10225,7976
5697,Heather Dixon,2011.0,Entwined,Entwined,en-US,3.87,28950,30536,4592,776,2219,7258,10297,9986
5708,Ben Mikaelsen,1997.0,Touching Spirit Bear,"Touching Spirit Bear (Spirit Bear, #1)",eng,3.85,17706,18850,2716,725,1400,4201,6249,6275
5712,Kiera Cass,2014.0,The Selection Stories: The Prince & The Guard,"The Selection Stories: The Prince & The Guard (The Selection, #0.5, 2.5)",eng,4.03,23695,25596,1797,319,1346,5813,7983,10135
5722,"Joseph Delaney, Patrick  Arrasmith",2007.0,Night of the Soul Stealer,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",,4.12,18279,21196,605,187,620,4209,7654,8526
5724,Jennifer Echols,2010.0,Endless Summer,"Endless Summer (The Boys Next Door, #1-2)",eng,4.02,18438,18642,648,417,1223,3860,5275,7867
5729,Kelly Creagh,2010.0,Nevermore,"Nevermore (Nevermore, #1)",en-US,3.87,24570,25502,2473,1247,2177,5169,6910,9999
5732,"Jonathan Stroud, Simon  Jones",2010.0,The Ring of Solomon,"The Ring of Solomon (Bartimaeus, #0.5)",eng,4.19,18809,21718,1208,329,568,3380,7850,9591
5755,Holly Black,2002.0,Tithe: A Modern Faerie Tale ,Valiant (Modern Faerie Tales #2),eng,3.92,26108,27834,1276,527,1873,6713,9040,9681
5793,Mary E. Pearson,2015.0,The Heart of Betrayal,"The Heart of Betrayal (The Remnant Chronicles, #2)",eng,4.32,24104,26504,3507,143,503,3013,9837,13008
5803,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)","Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,22119,23240,472,532,1607,5172,5659,10270
5805,Tamora Pierce,1998.0,Tris's Book,"Tris's Book (Circle of Magic, #2)",eng,4.07,24511,25857,386,161,1005,5724,9059,9908
5810,Scott Westerfeld,2004.0,The Secret Hour,"The Secret Hour (Midnighters, #1)",eng,3.8,23933,26170,1951,477,1853,7194,9430,7216
5813,Brandon Mull,2007.0,The Candy Shop War,"The Candy Shop War (The Candy Shop War, #1)",,4.03,19619,20777,2185,292,941,4482,7137,7925
5815,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ","Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng,3.69,26116,28824,2658,885,2740,8144,9603,7452
5822,"Carlos Ruiz Zafón, Lucia Graves",1986.0,El príncipe de la niebla,"The Prince of Mist (Niebla, #1)",eng,3.66,14381,22022,2069,350,1862,7253,7971,4586
5827,"Laura Ingalls Wilder, Garth Williams",1953.0,The First Four Years,"The First Four Years  (Little House, #9)",eng,3.88,24180,28095,749,371,1783,7756,9222,8963
5842,Renee Ahdieh,2016.0,The Rose & the Dagger,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng,4.2,26503,29059,5261,212,904,4333,11110,12500
5855,Jenny Nimmo,2005.0,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, # 4)","Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",,3.89,20101,20593,295,329,1200,5476,6927,6661
5857,Andrea Cremer,2012.0,Bloodrose,Bloodrose (Nightshade #3; Nightshade World #6),eng,4.06,23874,24920,2208,803,1428,4421,7104,11164
5875,Rae Carson,2013.0,The Bitter Kingdom,"The Bitter Kingdom (Fire and Thorns, #3)",eng,4.23,24420,26657,2392,305,728,3720,9702,12202
5880,Megan Whalen Turner,2000.0,The Queen of Attolia,"The Queen of Attolia (The Queen's Thief, #2)",,4.23,23813,25299,2400,287,768,3519,9091,11634
5890,Jeanne DuPrau,2006.0,The Prophet of Yonwood,"The Prophet of Yonwood (Book of Ember, #3)",en-US,3.25,22237,23844,2106,1487,4480,8323,5642,3912
5900,Julie   Murphy,2015.0,Dumplin',"Dumplin' (Dumplin', #1)",eng,3.87,22176,23876,4521,440,1277,5897,9633,6629
5913,Wendy Mass,2005.0,A Mango-Shaped Space,A Mango-Shaped Space,eng,4.22,20661,21859,2341,199,677,3404,7449,10130
5939,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,The Impossible Knife of Memory,eng,3.93,20992,22227,3246,416,1200,4894,8786,6931
5943,"Julie Anne Peters, C.J. Bott",2009.0,"By The Time You Read This, I'll Be Dead","By the Time You Read This, I'll Be Dead",,3.89,18722,19562,1723,552,1532,4554,5877,7047
5946,D.J. MacHale,2005.0,The Quillan Games,"The Quillan Games (Pendragon, #7)",eng,4.19,18296,18876,329,170,627,3294,6225,8560
5959,Rita Williams-Garcia,2010.0,One Crazy Summer,"One Crazy Summer (Gaither Sisters, #1)",eng,3.95,18913,20219,2862,423,1039,4319,7762,6676
5967,"Blue Balliett, Brett Helquist",2004.0,Chasing Vermeer,"Chasing Vermeer (Chasing Vermeer, #1)",en-US,3.71,22167,23528,2032,772,2147,6419,7958,6232
5974,Kiera Cass,2014.0,The Queen,"The Queen (The Selection, #0.4)",eng,3.93,22362,24726,1858,513,1661,5989,7489,9074
5981,Sarah Rees Brennan,2012.0,Unspoken,"Unspoken (The Lynburn Legacy, #1)",eng,3.85,22927,24419,3363,779,1738,5487,8716,7699
5985,Kelley Armstrong,2012.0,The Calling,"The Calling (Darkness Rising, #2)",eng,4.1,25930,27424,1731,162,968,5531,9980,10783
5989,Jessica Day George,2009.0,Princess of the Midnight Ball,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",eng,3.92,26804,28183,3319,362,1485,7086,10463,8787
5997,Jennifer Echols,2010.0,Forget You,Forget You,eng,3.79,24334,24795,1311,782,2202,6346,7631,7834
6009,Megan Whalen Turner,2006.0,The King of Attolia,"The King of Attolia (The Queen's Thief, #3)",eng,4.37,22724,24349,2029,237,537,2663,7505,13407
6010,"Ridley Pearson, David Frankland",2004.0,The Kingdom Keepers,"Disney after Dark (Kingdom Keepers, #1)",,3.91,18193,20906,2224,498,1479,4919,6585,7425
6014,V.C. Andrews,1982.0,My Sweet Audrina,"My Sweet Audrina (Audrina, #1)",,3.92,18549,19602,844,434,1356,4769,5906,7137
6031,Craig Silvey,2009.0,Jasper Jones,Jasper Jones,eng,4.06,12680,18235,2063,288,803,3054,7445,6645
6034,Nina LaCour,2009.0,Hold Still,Hold Still,en-US,3.99,16238,17546,1440,456,947,3584,5967,6592
6040,Jonathan Stroud,2013.0,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067,375,522,2596,7368,8511
6051,Ally Carter,2013.0,United We Spy,"United We Spy (Gallagher Girls, #6)",eng,4.44,22902,24587,2173,129,379,2609,6918,14552
6053,Anthony Horowitz,2005.0,Raven's Gate,"Raven's Gate (The Gatekeepers, #1)",,3.9,18247,20257,1201,424,1300,4726,7192,6615
6056,Melissa de la Cruz,2010.0,Bloody Valentine,"Bloody Valentine (Blue Bloods, #5.5)",en-US,3.98,19903,20966,713,412,1392,4828,5926,8408
6086,Ellen Schreiber,2006.0,"Vampireville (Vampire Kisses, #3)","Vampireville (Vampire Kisses, #3)",en-GB,3.92,21676,22429,503,637,1796,5433,5380,9183
6122,Louise Rennison,2002.0,Dancing in my nuddy-pants!,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",eng,4.01,18451,20861,425,239,917,4872,7100,7733
6124,Julie Anne Peters,2004.0,Luna,Luna,en-US,3.86,17859,18820,1360,701,1289,4401,6016,6413
6133,D.J. MacHale,2003.0,The Reality Bug,"The Reality Bug (Pendragon, #4)",eng,4.15,19049,19539,428,147,673,3682,6707,8330
6164,Margaret Peterson Haddix,2002.0,Among the Betrayed,"Among the Betrayed (Shadow Children, #3)",en-US,4.06,19964,20905,872,132,723,4668,7526,7856
6175,Darren Shan,2002.0,"The Lake of Souls (Cirque Du Freak, #10)","The Lake of Souls (Cirque Du Freak, #10)",,4.19,16803,18281,405,188,796,3094,5525,8678
6182,V.C. Andrews,1985.0,Heaven,"Heaven (Casteel, #1)",eng,4.01,17289,18252,463,240,1013,4153,5713,7133
6183,Jenny Nimmo,2006.0,"Charlie Bone and the Hidden King (The Children of the Red King, # 5)","Charlie Bone and the Hidden King (The Children of the Red King, #5)",,3.98,18899,19344,302,282,970,4579,6532,6981
6201,Meg Cabot,2006.0,Princess in Training,"Princess in Training (The Princess Diaries, #6)",,3.7,23199,25362,584,375,2168,8440,8115,6264
6209,Elizabeth Eulberg,2010.0,The Lonely Hearts Club,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",eng,3.83,18208,21410,1986,486,1678,5368,7293,6585
6214,Veronica Roth,2012.0,Unknown,"The Divergent Series 2-Book Collection (Divergent, #1-2)",eng,4.56,12490,14038,255,158,254,1059,2666,9901
6226,Andrew  Smith,2013.0,Winger,"Winger (Winger, #1)",eng,4.08,18596,19460,3851,748,1041,2875,6043,8753
6230,Melvin Burgess,1996.0,Junk,Smack,en-US,3.87,11971,15614,649,364,1147,3842,5076,5185
6233,Jenny Nimmo,2003.0,Charlie Bone and the Time Twister ,"Charlie Bone and the Time Twister (The Children of the Red King, #2)",,3.88,18374,19680,488,292,1090,5345,6894,6059
6235,Jenny Nimmo,2004.0,"Charlie Bone and the Invisible Boy (The Children of the Red King, # 3)","Charlie Bone and the Invisible Boy (The Children of the Red King, #3)",eng,3.89,19080,19833,372,281,1137,5345,6732,6338
6239,Ellen Schreiber,2009.0,"Royal Blood (Vampire Kisses, #6)","Royal Blood (Vampire Kisses, #6)",eng,4.09,20049,20485,346,411,1225,4169,4931,9749
6244,Jessica Day George,2006.0,"Dragon Slippers (Dragon Slippers, #1)","Dragon Slippers (Dragon Slippers, #1)",en-US,4.22,20916,22475,2040,268,592,3415,7794,10406
6248,Lisa McMann,2010.0,Gone ,"Gone (Wake, #3)",eng,3.72,24393,26058,1903,659,2657,7375,7894,7473
6263,S.A. Bodeen,2008.0,The Compound,"The Compound (The Compound, #1)",en-US,3.87,17687,18515,2341,437,1304,4443,6448,5883
6266,Kimberly Derting,2011.0,The Pledge,"The Pledge (The Pledge, #1)",eng,3.8,25322,26646,2419,681,2140,6696,9374,7755
6270,Dan Wells,2013.0,Fragments,"Fragments (Partials Sequence, #2)",eng,4.12,19108,20491,1720,209,622,3590,8173,7897
6275,Charlie Higson,2009.0,The Enemy,"The Enemy (The Enemy, #1)",eng,4.08,12531,17921,2029,380,858,3124,6146,7413
6279,Kenneth Oppel,2004.0,Airborn,"Airborn (Matt Cruse, #1)",eng,4.16,18717,20114,1694,311,600,3266,7246,8691
6282,"Colin Meloy, Carson Ellis",2011.0,Wildwood,"Wildwood (Wildwood Chronicles, #1)",eng,3.63,18770,20205,2798,835,2005,5678,6933,4754
6296,Sherwood Smith,1997.0,Crown Duel ,Crown Duel (Crown & Court #1-2),,4.19,19546,20200,913,336,827,3327,5927,9783
6301,Ilsa J. Bick,2011.0,Monsters,"Ashes (Ashes Trilogy, #1)",eng,3.94,19532,21937,2778,616,1295,4601,7735,7690
6308,"Michelle Paver, Geoff Taylor",2004.0,Wolf Brother,"Wolf Brother (Chronicles of Ancient Darkness, #1)",en-US,4.15,15673,18078,1255,247,684,3136,6070,7941
6332,Heather Brewer,2009.0,Tenth Grade Bleeds,"Tenth Grade Bleeds (The Chronicles of Vladimir Tod, #3)",en-US,4.24,17579,18510,725,201,607,3045,5261,9396
6350,"Dave Barry, Ridley Pearson, Greg Call",2007.0,Peter and the Secret of Rundoon,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)",en-US,4.16,18570,19299,858,246,522,3476,6702,8353
6368,Tamora Pierce,1998.0,Daja's Book,"Daja's Book (Circle of Magic, #3)",eng,4.06,22695,23993,324,128,882,5377,8568,9038
6374,Tamora Pierce,1999.0,Briar's Book,"Briar's Book (Circle of Magic, #4)",eng,4.14,23152,24366,358,140,784,4797,8442,10203
6387,L.J. Smith,1997.0,The Forbidden Game,"The Forbidden Game (The Forbidden Game, #1-3)",en-US,4.19,18443,19505,966,344,968,3232,5132,9829
6388,Elizabeth Scott,2008.0,Perfect You,Perfect You,en-US,3.7,20858,20946,899,703,2022,6104,6172,5945
6391,Cecily von Ziegesar,2004.0,You're the one that I want,"You're the One That I Want (Gossip Girl, #6)",eng,3.71,16643,17023,209,473,1616,5342,4516,5076
6396,Alison Croggon,2002.0,The Gift,"The Naming (The Books of Pellinor, #1)",en-US,4.0,19214,21162,1366,483,1207,4133,7432,7907
6402,Cecily von Ziegesar,2002.0,You Know You Love Me,"You Know You Love Me (Gossip Girl, #2)",en-US,3.53,18052,19075,690,600,2333,6711,5205,4226
6421,Lauren Kate,2013.0,Teardrop,"Teardrop (Teardrop, #1)",eng,3.65,18998,21248,2318,1120,2291,5560,6187,6090
6429,Carolyn Keene,2008.0,"Nancy Drew Complete Series Set, Books 1-64",Nancy Drew: #1-64,eng,4.19,16743,16810,360,273,541,2897,5116,7983
6433,Brigid Kemmerer,2012.0,Storm,"Storm (Elemental, #1)",en-US,3.96,21281,22950,2281,529,1220,4722,8619,7860
6434,Maureen Johnson,2011.0,The Last Little Blue Envelope,"The Last Little Blue Envelope (Little Blue Envelope, #2)",en-US,3.86,19275,20354,1499,329,1224,5321,7518,5962
6448,Garth Nix,2004.0,Grim Tuesday,"Grim Tuesday (The Keys to the Kingdom, #2)",,3.86,19133,20613,446,218,1024,5757,8003,5611
6466,Leila Sales,2013.0,This Song Will Save Your Life,This Song Will Save Your Life,eng,3.95,19947,21486,3166,642,1250,4432,7397,7765
6470,"Jenny Han, Siobhan Vivian",2012.0,Burn for Burn,"Burn for Burn (Burn for Burn, #1)",eng,3.87,18772,20309,2722,423,1203,4987,7748,5948
6478,Tahereh Mafi,2013.0,Fracture Me,"Fracture Me (Shatter Me, #2.5)",eng,3.77,24092,25350,2872,497,2239,7512,7384,7718
6490,Orson Scott Card,2010.0,Pathfinder,"Pathfinder (Pathfinder, #1)",en-US,3.98,16979,18845,2130,305,872,3724,7948,5996
6495,"Jim Kjelgaard, Carl Pfeuffer",1945.0,Big Red,"Big Red (Big Red, #1)",,4.11,15923,16068,199,239,532,3219,5306,6772
6503,Jaclyn Moriarty,2003.0,Finding Cassie Crazy,"The Year of Secret Assignments (Ashbury/Brookfield, #2)",eng,3.9,16357,17921,837,317,1264,4301,6010,6029
6505,L.M. Montgomery,1926.0,The Blue Castle,The Blue Castle ,en-US,4.23,18190,20815,2672,260,672,3209,6627,10047
6515,Kasie West,2013.0,Pivot Point,"Pivot Point (Pivot Point, #1)",eng,4.08,20173,21502,3277,471,872,3549,8131,8479
6522,Becca Fitzpatrick,2014.0,Unknown,Black Ice,,3.88,17571,21354,3190,857,1658,4429,6691,7719
6531,L.J. Smith,2008.0,Unknown,"The Initiation / The Captive Part I (The Secret Circle, #1-2)",eng,3.96,19563,21026,1024,440,1402,4746,6465,7973
6541,"Joseph Delaney, Patrick  Arrasmith",2007.0,Attack of the Fiend (The Last Apprentice #4),"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)",eng,4.19,14814,17183,537,139,437,2920,6199,7488
6550,Caragh M. O'Brien,2011.0,Prized,"Prized (Birthmarked, #2)",en-US,3.99,19328,20795,1717,305,1011,4401,7958,7120
6563,Ellen Schreiber,2005.0,"Kissing Coffins (Vampire Kisses, #2)","Kissing Coffins (Vampire Kisses, #2)",en-US,3.87,22124,22921,719,680,2041,5718,5613,8869
6565,John Corey Whaley,2011.0,Where Things Come Back,Where Things Come Back,eng,3.81,14852,17534,2805,468,1372,4278,6267,5149
6571,John Flanagan,2011.0,The Outcasts,"The Outcasts (Brotherband Chronicles, #1)",eng,4.37,16613,18183,1071,197,317,1901,5935,9833
6582,L.A. Meyer,2002.0,"Bloody Jack: Being an Account of the Curious Adventures of Mary ""Jacky"" Faber, Ship's Boy","Bloody Jack (Bloody Jack, #1)",eng,4.11,19147,20265,2001,475,834,3403,6873,8680
6608,Kathryn Lasky,2003.0,The Capture,"The Capture (Guardians of Ga'Hoole, #1)",eng,3.88,18830,20258,1296,511,1355,4938,6622,6832
6616,Neal Shusterman,2013.0,UnSouled,"UnSouled (Unwind, #3)",en-US,4.23,15526,19175,2037,87,382,2866,7625,8215
6623,Megan Abbott,2012.0,Dare Me,Dare Me,eng,3.23,15618,17353,2684,1154,3070,5956,4930,2243
6624,Rachel Caine,2011.0,Last Breath,"Last Breath (The Morganville Vampires, #11)",eng,4.32,19963,21799,1224,190,482,3024,6600,11503
6628,E.D. Baker,2002.0,"The Frog Princess (The Tales of the Frog Princess, #1)","The Frog Princess (Tales of the Frog Princess, #1)",eng,3.81,22176,22774,1131,585,1759,6186,7108,7136
6635,Ellen Schreiber,2010.0,"Love Bites (Vampire Kisses, #7)","Love Bites (Vampire Kisses, #7)",en-US,4.13,17707,17970,316,327,1048,3489,4248,8858
6640,Garth Nix,2007.0,Lady Friday,"Lady Friday (The Keys to the Kingdom, #5)",en-US,3.91,17675,18565,275,163,900,5018,6784,5700
6643,Wendy Mass,2008.0,Every Soul A Star,Every Soul a Star,eng,4.1,17282,18138,1653,256,777,3362,6237,7506
6649,Kendare Blake,2012.0,Girl of Nightmares,"Girl of Nightmares (Anna, #2)",eng,3.9,20708,22645,3111,363,1383,5512,8354,7033
6652,Darren Shan,2005.0,"Lord of the Shadows (Cirque Du Freak, #11)","Lord of the Shadows (Cirque Du Freak, #11)",eng,4.22,15794,17290,352,159,605,2807,5397,8322
6658,L.J. Smith,1991.0,The Fury,"The Fury (The Vampire Diaries, #3)",en-US,3.55,19911,23800,730,1001,3026,7453,6435,5885
6660,Harlan Coben,2011.0,Shelter,"Shelter (Mickey Bolitar, #1)",eng,3.92,9081,17190,1992,227,808,4130,6911,5114
6666,Josephine Angelini,2013.0,Goddess,"Goddess (Starcrossed, #3)",eng,4.24,20589,23486,1841,286,829,3412,7286,11673
6671,Robison Wells,2011.0,Variant,"Variant (Variant, #1)",en-US,3.92,18473,19423,2509,338,1158,4482,7102,6343
6674,Amy Efaw,2009.0,After,After,eng,3.73,17238,17777,1810,732,1678,4494,5549,5324
6679,Julianna Baggott,2012.0,Pure,"Pure (Pure, #1)",en-US,3.74,18778,21222,3024,787,1694,5346,7715,5680
6680,Susane Colasanti,2010.0,Something Like Fate,Something Like Fate,,3.72,17347,18139,1276,686,1873,4916,5050,5614
